line_id,external_id,Latitude,Longitude
4685,40790,45.524321,-73.554321
4686,40790,45.524321,-73.554321
4687,40790,45.524321,-73.554321
4688,40790,45.524321,-73.554321
4689,40790,45.524321,-73.554321
4690,40790,45.524321,-73.554321
4693,40790,45.524321,-73.554321
4694,40790,45.524321,-73.554321
4695,40790,45.524321,-73.554321
4696,40790,45.524321,-73.554321
4697,40790,45.524321,-73.554321
4698,40790,45.524321,-73.554321
4703,40790,45.524321,-73.554321
4707,7000885,45.544321,-73.574321
4708,7000885,45.544321,-73.574321
4709,7000885,45.544321,-73.574321
4710,7000885,45.544321,-73.574321
4711,7000885,45.544321,-73.574321
4712,7000885,45.544321,-73.574321
4713,7000885,45.544321,-73.574321
4714,7000885,45.544321,-73.574321
4715,7000885,45.544321,-73.574321
4716,7000885,45.544321,-73.574321
4717,42797,45.524321,-73.574321
4728,42797,45.524321,-73.574321
4729,42797,45.524321,-73.574321
4730,42797,45.524321,-73.574321
4731,42797,45.524321,-73.574321
4732,42797,45.524321,-73.574321
4733,42797,45.524321,-73.574321
4734,42797,45.524321,-73.574321
4735,42797,45.524321,-73.574321
4736,42797,45.524321,-73.574321
4737,42797,45.524321,-73.574321
4738,26779,45.554321,-73.544321
4748,26779,45.554321,-73.544321
4751,26779,45.554321,-73.544321
4752,26779,45.554321,-73.544321
4754,26779,45.554321,-73.544321
4755,26779,45.554321,-73.544321
4770,42803,45.544321,-73.574321
4771,42803,45.544321,-73.574321
4772,42803,45.544321,-73.574321
4773,42803,45.544321,-73.574321
4775,42803,45.544321,-73.574321
4776,41531,45.504321,-73.624321
4777,41531,45.504321,-73.624321
4778,41531,45.504321,-73.624321
4779,41531,45.504321,-73.624321
4781,41531,45.504321,-73.624321
4782,41531,45.504321,-73.624321
4783,41531,45.504321,-73.624321
4784,41531,45.504321,-73.624321
4785,41531,45.504321,-73.624321
4786,732388,45.494321,-73.574321
4787,732388,45.494321,-73.574321
4788,732388,45.494321,-73.574321
4789,732388,45.494321,-73.574321
4790,732388,45.494321,-73.574321
4791,732388,45.494321,-73.574321
4792,732388,45.494321,-73.574321
4793,732388,45.494321,-73.574321
4794,732388,45.494321,-73.574321
4795,732388,45.494321,-73.574321
4796,54684,45.504321,-73.554321
4799,54684,45.504321,-73.554321
4800,54684,45.504321,-73.554321
4801,54684,45.504321,-73.554321
4802,54684,45.504321,-73.554321
4803,54684,45.504321,-73.554321
4804,54684,45.504321,-73.554321
4805,54684,45.504321,-73.554321
4806,7001739,45.504321,-73.554321
4807,7001739,45.504321,-73.554321
4808,7001739,45.504321,-73.554321
4809,7001739,45.504321,-73.554321
4810,7001739,45.504321,-73.554321
4811,7001739,45.504321,-73.554321
4812,7001739,45.504321,-73.554321
4813,7001739,45.504321,-73.554321
4815,7001739,45.504321,-73.554321
4827,7001739,45.504321,-73.554321
4828,7001739,45.504321,-73.554321
4829,7001739,45.504321,-73.554321
4842,28396,45.494321,-73.574321
4843,28396,45.494321,-73.574321
4846,28396,45.494321,-73.574321
4847,28396,45.494321,-73.574321
4848,28396,45.494321,-73.574321
4849,28396,45.494321,-73.574321
4850,28396,45.494321,-73.574321
4851,28396,45.494321,-73.574321
4852,28396,45.494321,-73.574321
4853,28396,45.494321,-73.574321
4854,28396,45.494321,-73.574321
4855,28396,45.494321,-73.574321
4856,28396,45.494321,-73.574321
4857,28396,45.494321,-73.574321
4858,28396,45.494321,-73.574321
4859,28396,45.494321,-73.574321
4860,28396,45.494321,-73.574321
4861,28396,45.494321,-73.574321
4863,28396,45.494321,-73.574321
4864,28396,45.494321,-73.574321
4865,28396,45.494321,-73.574321
4866,28396,45.494321,-73.574321
4867,28396,45.494321,-73.574321
4868,28396,45.494321,-73.574321
4869,28396,45.494321,-73.574321
4870,28396,45.494321,-73.574321
4871,28396,45.494321,-73.574321
4872,28396,45.494321,-73.574321
4873,28396,45.494321,-73.574321
4874,28396,45.494321,-73.574321
4875,28396,45.494321,-73.574321
4876,28396,45.494321,-73.574321
4877,28396,45.494321,-73.574321
4878,28396,45.494321,-73.574321
4879,28396,45.494321,-73.574321
4880,28396,45.494321,-73.574321
4883,28396,45.494321,-73.574321
4884,28396,45.494321,-73.574321
4885,28396,45.494321,-73.574321
4886,28396,45.494321,-73.574321
4887,28396,45.494321,-73.574321
4888,28396,45.494321,-73.574321
4889,28396,45.494321,-73.574321
4890,28396,45.494321,-73.574321
4891,28396,45.494321,-73.574321
4892,28396,45.494321,-73.574321
5089,7001161,45.484321,-73.574321
5090,7001161,45.484321,-73.574321
5091,7001161,45.484321,-73.574321
5092,7001161,45.484321,-73.574321
5093,7001161,45.484321,-73.574321
5094,7001161,45.484321,-73.574321
5095,7001161,45.484321,-73.574321
5096,7001161,45.484321,-73.574321
5229,7001161,45.484321,-73.574321
5230,7001161,45.484321,-73.574321
5231,7001161,45.484321,-73.574321
5232,7001161,45.484321,-73.574321
5233,7001161,45.484321,-73.574321
5234,7001161,45.484321,-73.574321
5235,7001161,45.484321,-73.574321
5236,7001161,45.484321,-73.574321
5237,7001161,45.484321,-73.574321
5238,7001161,45.484321,-73.574321
5239,7001161,45.484321,-73.574321
5240,7001161,45.484321,-73.574321
5247,40084,45.474321,-73.594321
5248,40084,45.474321,-73.594321
5249,40084,45.474321,-73.594321
5250,40084,45.474321,-73.594321
5252,40084,45.474321,-73.594321
5253,40084,45.474321,-73.594321
5254,40084,45.474321,-73.594321
5255,40084,45.474321,-73.594321
5256,40084,45.474321,-73.594321
5291,7002046,45.504321,-73.554321
5292,7002046,45.504321,-73.554321
5293,7002046,45.504321,-73.554321
5294,7002046,45.504321,-73.554321
5547,7002046,45.504321,-73.554321
5548,7002046,45.504321,-73.554321
5549,7002046,45.504321,-73.554321
5552,7002046,45.504321,-73.554321
5553,7002046,45.504321,-73.554321
5554,7002046,45.504321,-73.554321
5567,7002046,45.504321,-73.554321
5568,7002046,45.504321,-73.554321
5569,7002046,45.504321,-73.554321
5570,7002046,45.504321,-73.554321
5571,7002046,45.504321,-73.554321
5572,7002046,45.504321,-73.554321
5943,732388,45.494321,-73.574321
5944,732388,45.494321,-73.574321
6000,7001739,45.504321,-73.554321
6235,40790,45.524321,-73.554321
6236,40790,45.524321,-73.554321
6237,40790,45.524321,-73.554321
6238,40790,45.524321,-73.554321
6695,7002632,45.424321,-73.624321
6696,7002632,45.424321,-73.624321
6697,7002632,45.424321,-73.624321
6698,7002632,45.424321,-73.624321
6756,39524,45.354321,-73.764321
6757,39524,45.354321,-73.764321
6758,39524,45.354321,-73.764321
6759,39524,45.354321,-73.764321
6760,39524,45.354321,-73.764321
6761,39524,45.354321,-73.764321
6762,39524,45.354321,-73.764321
6763,39524,45.354321,-73.764321
6764,39524,45.354321,-73.764321
6823,7001498,45.894321,-74.154321
6824,7001498,45.894321,-74.154321
6825,7001498,45.894321,-74.154321
6826,7001498,45.894321,-74.154321
6827,7001498,45.894321,-74.154321
6828,7001498,45.894321,-74.154321
6829,7001498,45.894321,-74.154321
6830,7001498,45.894321,-74.154321
6839,7001498,45.894321,-74.154321
6840,7001498,45.894321,-74.154321
6841,7001498,45.894321,-74.154321
6842,7001498,45.894321,-74.154321
6843,7001498,45.894321,-74.154321
6844,7001498,45.894321,-74.154321
6845,7001498,45.894321,-74.154321
6846,7001498,45.894321,-74.154321
6847,7001498,45.894321,-74.154321
6848,7001498,45.894321,-74.154321
6849,7001498,45.894321,-74.154321
6850,7001498,45.894321,-74.154321
6866,7003079,45.544321,-73.534321
6867,7003079,45.544321,-73.534321
6868,7003079,45.544321,-73.534321
6869,7003079,45.544321,-73.534321
6870,7003079,45.544321,-73.534321
6871,7003079,45.544321,-73.534321
6872,7003079,45.544321,-73.534321
6873,7003079,45.544321,-73.534321
6874,7003079,45.544321,-73.534321
6875,7003079,45.544321,-73.534321
6876,7003079,45.544321,-73.534321
6877,7003079,45.544321,-73.534321
6940,26331,45.544321,-73.634321
6941,26331,45.544321,-73.634321
6942,26331,45.544321,-73.634321
6943,26331,45.544321,-73.634321
6944,26331,45.544321,-73.634321
6945,26331,45.544321,-73.634321
6946,26331,45.544321,-73.634321
6947,26331,45.544321,-73.634321
6948,26331,45.544321,-73.634321
6949,26331,45.544321,-73.634321
6950,26331,45.544321,-73.634321
6951,26331,45.544321,-73.634321
6952,26331,45.544321,-73.634321
6953,26331,45.544321,-73.634321
6964,425798,45.404321,-74.034321
6965,425798,45.404321,-74.034321
6966,425798,45.404321,-74.034321
6967,425798,45.404321,-74.034321
6968,93217,45.594321,-73.634321
6969,93217,45.594321,-73.634321
6970,93217,45.594321,-73.634321
6971,93217,45.594321,-73.634321
6972,93217,45.594321,-73.634321
6973,93217,45.594321,-73.634321
6974,93217,45.594321,-73.634321
6975,93217,45.594321,-73.634321
6981,784764,45.494321,-73.574321
6982,784764,45.494321,-73.574321
6983,784764,45.494321,-73.574321
6984,784764,45.494321,-73.574321
6985,784764,45.494321,-73.574321
6986,784764,45.494321,-73.574321
6987,784764,45.494321,-73.574321
6988,784764,45.494321,-73.574321
6989,784764,45.494321,-73.574321
6990,784764,45.494321,-73.574321
6991,784764,45.494321,-73.574321
6992,784764,45.494321,-73.574321
6993,784764,45.494321,-73.574321
6994,784764,45.494321,-73.574321
6995,784764,45.494321,-73.574321
6996,784764,45.494321,-73.574321
6997,784764,45.494321,-73.574321
6998,784764,45.494321,-73.574321
6999,784764,45.494321,-73.574321
7002,784764,45.494321,-73.574321
7003,784764,45.494321,-73.574321
7004,784764,45.494321,-73.574321
7007,784764,45.494321,-73.574321
7008,784764,45.494321,-73.574321
7009,784764,45.494321,-73.574321
7010,784764,45.494321,-73.574321
7020,7004328,45.404321,-73.584321
7021,7004328,45.404321,-73.584321
7022,7004328,45.404321,-73.584321
7077,40790,45.524321,-73.554321
7078,40790,45.524321,-73.554321
7079,40790,45.524321,-73.554321
7080,40790,45.524321,-73.554321
7091,52007,45.494321,-73.584321
7092,52007,45.494321,-73.584321
7093,52007,45.494321,-73.584321
7094,52007,45.494321,-73.584321
7095,52007,45.494321,-73.584321
7096,52007,45.494321,-73.584321
7097,52007,45.494321,-73.584321
7098,52007,45.494321,-73.584321
7099,52007,45.494321,-73.584321
7100,52007,45.494321,-73.584321
7101,52007,45.494321,-73.584321
7102,52007,45.494321,-73.584321
7106,38010,45.504321,-73.574321
7107,38010,45.504321,-73.574321
7108,38010,45.504321,-73.574321
7111,38010,45.504321,-73.574321
7112,38010,45.504321,-73.574321
7113,38010,45.504321,-73.574321
7114,771993,46.734321,-71.294321
7115,771993,46.734321,-71.294321
7116,771993,46.734321,-71.294321
7117,320288,46.704321,-71.234321
7118,320288,46.704321,-71.234321
7119,320288,46.704321,-71.234321
7120,320288,46.704321,-71.234321
7122,42803,45.544321,-73.574321
7124,469692,46.724321,-71.204321
7125,469692,46.724321,-71.204321
7126,469692,46.724321,-71.204321
7127,469692,46.724321,-71.204321
7128,469692,46.724321,-71.204321
7129,469692,46.724321,-71.204321
7130,469692,46.724321,-71.204321
7131,469692,46.724321,-71.204321
7132,469692,46.724321,-71.204321
7133,469692,46.724321,-71.204321
7134,469692,46.724321,-71.204321
7135,469692,46.724321,-71.204321
7136,469692,46.724321,-71.204321
7137,469692,46.724321,-71.204321
7141,40084,45.474321,-73.594321
7142,781869,45.444321,-73.604321
7143,781869,45.444321,-73.604321
7144,781869,45.444321,-73.604321
7145,781869,45.444321,-73.604321
7146,781869,45.444321,-73.604321
7147,781869,45.444321,-73.604321
7148,7000638,45.504321,-73.584321
7149,7000638,45.504321,-73.584321
7151,7000638,45.504321,-73.584321
7152,7000638,45.504321,-73.584321
7153,7000638,45.504321,-73.584321
7154,7000638,45.504321,-73.584321
7155,7000638,45.504321,-73.584321
7156,7000638,45.504321,-73.584321
7157,7000638,45.504321,-73.584321
7158,7000638,45.504321,-73.584321
7159,7000638,45.504321,-73.584321
7160,7000638,45.504321,-73.584321
7161,7000638,45.504321,-73.584321
7162,7000638,45.504321,-73.584321
7163,7000638,45.504321,-73.584321
7164,7000638,45.504321,-73.584321
7165,7000638,45.504321,-73.584321
7166,7000638,45.504321,-73.584321
7167,7000638,45.504321,-73.584321
7168,7000638,45.504321,-73.584321
7169,7000638,45.504321,-73.584321
7170,7000638,45.504321,-73.584321
7171,7000638,45.504321,-73.584321
7172,7000638,45.504321,-73.584321
7173,7000638,45.504321,-73.584321
7174,7000638,45.504321,-73.584321
7175,7000638,45.504321,-73.584321
7176,7000638,45.504321,-73.584321
7177,7000638,45.504321,-73.584321
7188,23710,45.604321,-73.614321
7189,23710,45.604321,-73.614321
7190,23710,45.604321,-73.614321
7191,23710,45.604321,-73.614321
7192,23710,45.604321,-73.614321
7193,23710,45.604321,-73.614321
7203,760576,45.634321,-73.984321
7204,760576,45.634321,-73.984321
7205,760576,45.634321,-73.984321
7206,760576,45.634321,-73.984321
7207,760576,45.634321,-73.984321
7208,760576,45.634321,-73.984321
7212,769917,45.954321,-74.134321
7213,769917,45.954321,-74.134321
7214,769917,45.954321,-74.134321
7216,741576,46.744321,-71.454321
7217,741576,46.744321,-71.454321
7218,741576,46.744321,-71.454321
7219,741576,46.744321,-71.454321
7220,741576,46.744321,-71.454321
7221,741576,46.744321,-71.454321
7255,421605,46.124321,-70.674321
7256,421605,46.124321,-70.674321
7276,75624,45.494321,-73.574321
7277,75624,45.494321,-73.574321
7278,75624,45.494321,-73.574321
7280,75624,45.494321,-73.574321
7281,75624,45.494321,-73.574321
7282,75624,45.494321,-73.574321
7283,75624,45.494321,-73.574321
7284,75624,45.494321,-73.574321
7285,75624,45.494321,-73.574321
7286,75624,45.494321,-73.574321
7287,75624,45.494321,-73.574321
7288,75624,45.494321,-73.574321
7289,75624,45.494321,-73.574321
7291,75624,45.494321,-73.574321
7292,75624,45.494321,-73.574321
7293,75624,45.494321,-73.574321
7294,75624,45.494321,-73.574321
7295,75624,45.494321,-73.574321
7296,75624,45.494321,-73.574321
7297,75624,45.494321,-73.574321
7298,75624,45.494321,-73.574321
7299,75624,45.494321,-73.574321
7300,75624,45.494321,-73.574321
7301,75624,45.494321,-73.574321
7302,75624,45.494321,-73.574321
7303,75624,45.494321,-73.574321
7304,75624,45.494321,-73.574321
7305,75624,45.494321,-73.574321
7306,75624,45.494321,-73.574321
7307,75624,45.494321,-73.574321
7308,75624,45.494321,-73.574321
7309,75624,45.494321,-73.574321
7310,75624,45.494321,-73.574321
7311,75624,45.494321,-73.574321
7312,75624,45.494321,-73.574321
7337,564944,45.964321,-70.654321
7338,564944,45.964321,-70.654321
7340,564944,45.964321,-70.654321
7341,564944,45.964321,-70.654321
7342,564944,45.964321,-70.654321
7344,564944,45.964321,-70.654321
7346,564944,45.964321,-70.654321
7347,564944,45.964321,-70.654321
7350,785812,46.114321,-70.684321
7351,785812,46.114321,-70.684321
7352,785812,46.114321,-70.684321
7353,785812,46.114321,-70.684321
7354,785812,46.114321,-70.684321
7355,785812,46.114321,-70.684321
7379,785788,45.004321,-73.504321
7381,785788,45.004321,-73.504321
7383,785788,45.004321,-73.504321
7384,785788,45.004321,-73.504321
7385,785788,45.004321,-73.504321
7386,785788,45.004321,-73.504321
7395,334037,46.204321,-70.774321
7396,334037,46.204321,-70.774321
7397,334037,46.204321,-70.774321
7398,334037,46.204321,-70.774321
7399,334037,46.204321,-70.774321
7400,334037,46.204321,-70.774321
7401,334037,46.204321,-70.774321
7402,334037,46.204321,-70.774321
7403,7000638,45.504321,-73.584321
7406,7000638,45.504321,-73.584321
7407,7000638,45.504321,-73.584321
7408,7000638,45.504321,-73.584321
7409,7000638,45.504321,-73.584321
7410,7000638,45.504321,-73.584321
7411,7000638,45.504321,-73.584321
7412,7000638,45.504321,-73.584321
7413,75624,45.494321,-73.574321
7414,75624,45.494321,-73.574321
7415,596611,45.504321,-73.504321
7416,596611,45.504321,-73.504321
7417,596611,45.504321,-73.504321
7419,596611,45.504321,-73.504321
7420,596611,45.504321,-73.504321
7421,596611,45.504321,-73.504321
7422,596611,45.504321,-73.504321
7423,596611,45.504321,-73.504321
7424,596611,45.504321,-73.504321
7425,596611,45.504321,-73.504321
7427,596611,45.504321,-73.504321
7428,596611,45.504321,-73.504321
7429,596611,45.504321,-73.504321
7430,596611,45.504321,-73.504321
7431,596611,45.504321,-73.504321
7432,596611,45.504321,-73.504321
7433,596611,45.504321,-73.504321
7435,596611,45.504321,-73.504321
7436,596611,45.504321,-73.504321
7437,596611,45.504321,-73.504321
7438,596611,45.504321,-73.504321
7439,596611,45.504321,-73.504321
7440,596611,45.504321,-73.504321
7441,596611,45.504321,-73.504321
7447,7002655,45.704321,-74.004321
7448,7002655,45.704321,-74.004321
7449,7002655,45.704321,-74.004321
7450,7002655,45.704321,-74.004321
7451,773922,45.384321,-74.014321
7452,773922,45.384321,-74.014321
7453,773922,45.384321,-74.014321
7454,773922,45.384321,-74.014321
7455,773922,45.384321,-74.014321
7456,773922,45.384321,-74.014321
7457,773922,45.384321,-74.014321
7458,773922,45.384321,-74.014321
7459,264240,45.534321,-73.904321
7460,264240,45.534321,-73.904321
7461,264240,45.534321,-73.904321
7462,264240,45.534321,-73.904321
7463,264240,45.534321,-73.904321
7464,264240,45.534321,-73.904321
7465,264240,45.534321,-73.904321
7466,264240,45.534321,-73.904321
7467,43300,45.524321,-73.504321
7468,43300,45.524321,-73.504321
7469,43300,45.524321,-73.504321
7470,43300,45.524321,-73.504321
7471,43300,45.524321,-73.504321
7472,43300,45.524321,-73.504321
7473,43300,45.524321,-73.504321
7474,43300,45.524321,-73.504321
7475,43300,45.524321,-73.504321
7476,43300,45.524321,-73.504321
7477,43300,45.524321,-73.504321
7478,43300,45.524321,-73.504321
7479,7000437,45.774321,-74.004321
7480,7000437,45.774321,-74.004321
7481,7000437,45.774321,-74.004321
7490,7000437,45.774321,-74.004321
7491,7000437,45.774321,-74.004321
7492,7000437,45.774321,-74.004321
7493,7000437,45.774321,-74.004321
7494,7000437,45.774321,-74.004321
7495,7000437,45.774321,-74.004321
7496,7000437,45.774321,-74.004321
7497,7000437,45.774321,-74.004321
7498,7000437,45.774321,-74.004321
7499,7000437,45.774321,-74.004321
7500,7000437,45.774321,-74.004321
7501,7000437,45.774321,-74.004321
7502,7000437,45.774321,-74.004321
7503,7000437,45.774321,-74.004321
7504,7000437,45.774321,-74.004321
7505,7000437,45.774321,-74.004321
7506,7000437,45.774321,-74.004321
7507,7000437,45.774321,-74.004321
7508,7000437,45.774321,-74.004321
7509,7000437,45.774321,-74.004321
7510,7000437,45.774321,-74.004321
7511,7000437,45.774321,-74.004321
7512,7000437,45.774321,-74.004321
7513,7000437,45.774321,-74.004321
7514,7000437,45.774321,-74.004321
7515,7000437,45.774321,-74.004321
7517,7000437,45.774321,-74.004321
7518,7000437,45.774321,-74.004321
7519,7000437,45.774321,-74.004321
7520,7000437,45.774321,-74.004321
7521,7000437,45.774321,-74.004321
7522,7004460,45.314321,-73.744321
7523,7004460,45.314321,-73.744321
7524,7004460,45.314321,-73.744321
7525,7004460,45.314321,-73.744321
7526,7004460,45.314321,-73.744321
7527,7000265,45.544321,-73.634321
7528,7000265,45.544321,-73.634321
7529,7000265,45.544321,-73.634321
7530,7000265,45.544321,-73.634321
7531,775498,45.364321,-73.714321
7532,775498,45.364321,-73.714321
7533,775498,45.364321,-73.714321
7534,775498,45.364321,-73.714321
7535,775498,45.364321,-73.714321
7536,775498,45.364321,-73.714321
7537,775498,45.364321,-73.714321
7538,775498,45.364321,-73.714321
7539,7175,45.484321,-73.604321
7540,7175,45.484321,-73.604321
7542,7175,45.484321,-73.604321
7543,7175,45.484321,-73.604321
7544,7175,45.484321,-73.604321
7551,13460,45.514321,-73.554321
7552,13460,45.514321,-73.554321
7553,13460,45.514321,-73.554321
7554,13460,45.514321,-73.554321
7555,13460,45.514321,-73.554321
7556,13460,45.514321,-73.554321
7557,13460,45.514321,-73.554321
7558,13460,45.514321,-73.554321
7559,594287,45.624321,-73.754321
7560,594287,45.624321,-73.754321
7561,594287,45.624321,-73.754321
7563,594287,45.624321,-73.754321
7564,594287,45.624321,-73.754321
7565,594287,45.624321,-73.754321
7566,594287,45.624321,-73.754321
7567,13460,45.514321,-73.554321
7568,13460,45.514321,-73.554321
7572,594287,45.624321,-73.754321
7573,594287,45.624321,-73.754321
7574,594287,45.624321,-73.754321
7575,594287,45.624321,-73.754321
7576,594287,45.624321,-73.754321
7577,594287,45.624321,-73.754321
7578,594287,45.624321,-73.754321
7579,594287,45.624321,-73.754321
7582,295615,45.494321,-73.484321
7583,295615,45.494321,-73.484321
7584,295615,45.494321,-73.484321
7585,295615,45.494321,-73.484321
7586,298065,45.354321,-73.764321
7587,298065,45.354321,-73.764321
7602,785385,45.584321,-73.884321
7603,785385,45.584321,-73.884321
7604,785385,45.584321,-73.884321
7614,7001646,46.834321,-71.284321
7615,7001646,46.834321,-71.284321
7617,7001646,46.834321,-71.284321
7618,7001646,46.834321,-71.284321
7619,7001646,46.834321,-71.284321
7620,7001646,46.834321,-71.284321
7629,7001646,46.834321,-71.284321
7631,7001646,46.834321,-71.284321
7632,7001646,46.834321,-71.284321
7633,7001646,46.834321,-71.284321
7634,7001646,46.834321,-71.284321
7635,7001646,46.834321,-71.284321
7636,7001646,46.834321,-71.284321
7637,7001646,46.834321,-71.284321
7638,7001646,46.834321,-71.284321
7639,7001646,46.834321,-71.284321
7640,7001646,46.834321,-71.284321
7641,769997,45.504321,-73.824321
7642,769997,45.504321,-73.824321
7643,769997,45.504321,-73.824321
7644,769997,45.504321,-73.824321
7645,769997,45.504321,-73.824321
7646,769997,45.504321,-73.824321
7649,7001888,45.504321,-73.554321
7650,7001888,45.504321,-73.554321
7651,7001888,45.504321,-73.554321
7652,7001888,45.504321,-73.554321
7654,7001646,46.834321,-71.284321
7655,7001646,46.834321,-71.284321
7657,7001646,46.834321,-71.284321
7658,7001646,46.834321,-71.284321
7659,7001646,46.834321,-71.284321
7660,7001646,46.834321,-71.284321
7668,250166,45.384321,-73.994321
7669,250166,45.384321,-73.994321
7670,250166,45.384321,-73.994321
7671,250166,45.384321,-73.994321
7672,250166,45.384321,-73.994321
7673,250166,45.384321,-73.994321
7674,250166,45.384321,-73.994321
7675,250166,45.384321,-73.994321
7676,250166,45.384321,-73.994321
7677,250166,45.384321,-73.994321
7678,250166,45.384321,-73.994321
7679,250166,45.384321,-73.994321
7680,250166,45.384321,-73.994321
7681,250166,45.384321,-73.994321
7682,250166,45.384321,-73.994321
7683,250166,45.384321,-73.994321
7685,7002511,45.504321,-73.804321
7686,7002511,45.504321,-73.804321
7687,7002511,45.504321,-73.804321
7688,7002511,45.504321,-73.804321
7689,7002511,45.504321,-73.804321
7690,7002511,45.504321,-73.804321
7691,7002511,45.504321,-73.804321
7692,7002511,45.504321,-73.804321
7727,295615,45.494321,-73.484321
7728,295615,45.494321,-73.484321
7729,295615,45.494321,-73.484321
7730,295615,45.494321,-73.484321
7776,784764,45.494321,-73.574321
7878,7003976,45.414321,-73.494321
7879,7003976,45.414321,-73.494321
7880,7003976,45.414321,-73.494321
7881,7003976,45.414321,-73.494321
7886,239638,45.504321,-73.494321
7887,239638,45.504321,-73.494321
7888,239638,45.504321,-73.494321
7889,239638,45.504321,-73.494321
